,Date,User,Tweet
3273,2022-02-10 23:32:47+00:00,CelebJets,"Tiger Wood's Jet Took off from Stuart, Florida, US. Going to Nassau, New Providence, BS (NAS, Lynden Pindling International Airport) arriving in ~42m. https://t.co/vCYLveCaCQ"
3274,2022-02-09 15:37:16+00:00,CelebJets,Updating list today
3275,2022-02-09 02:24:46+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. Apx. flt. time 44 Mins. https://t.co/pG6IzxLbMb"
3276,2022-02-09 01:40:11+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~20m. https://t.co/hyj1WUyQC4"
3277,2022-02-09 00:47:44+00:00,CelebJets,"Mark Whalburg's Jet Landed in Van Nuys, California, US. Apx. flt. time 54 Mins. https://t.co/fdi8VwGyl6"
3278,2022-02-08 23:53:12+00:00,CelebJets,"Mark Whalburg's Jet Took off from Minden, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~46m. https://t.co/ukpbIOH53y"
3279,2022-02-08 21:14:52+00:00,CelebJets,"Mark Whalburg's Jet Landed in Minden, Nevada, US. Apx. flt. time 50 Mins. https://t.co/LW3ulat8UN"
3280,2022-02-08 20:24:05+00:00,CelebJets,"Mark Whalburg's Jet Took off from Las Vegas, Nevada, US. Going to Minden, Nevada, US (MEV, Minden-Tahoe Airport) arriving in ~51m. https://t.co/cgw3rJpO5K"
3281,2022-02-07 22:51:19+00:00,CelebJets,"Drake's Jet Landed in Long Beach, California, US. Apx. flt. time 13 Mins. https://t.co/6SKGHYh8af"
3282,2022-02-07 22:38:18+00:00,CelebJets,"Drake's Jet Took off from Ontario, California, US. https://t.co/tRcNdVdCWB"
3283,2022-02-07 22:35:52+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 36 Mins. https://t.co/JW4F28P9zg"
3284,2022-02-07 21:59:04+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~37m. https://t.co/FWWyoG3NAu"
3285,2022-02-07 21:16:20+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. https://t.co/1Mv8ttEQsW"
3286,2022-02-07 20:33:18+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~38m. https://t.co/zA0ftwxRU9"
3287,2022-02-07 19:26:36+00:00,CelebJets,"Mark Whalburg's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 36 Mins. https://t.co/MlrkigOMQ2"
3288,2022-02-07 18:49:44+00:00,CelebJets,"Mark Whalburg's Jet Took off from Van Nuys, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~40m. https://t.co/MATkKSeFDA"
3289,2022-02-07 10:02:21+00:00,CelebJets,"Drake's Jet Took off from Ontario, California, US. https://t.co/dNxSLmeYNh"
3290,2022-02-07 09:57:23+00:00,CelebJets,"Drake's Jet Landed in Ontario, California, US. Apx. flt. time 3 Hours : 59 Mins. https://t.co/k2DPJCMyeH"
3291,2022-02-07 07:53:42+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 37 Mins. https://t.co/8xFfQr0qea"
3292,2022-02-07 07:15:57+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~1h08m. https://t.co/JDP6xqlp9R"
3293,2022-02-07 06:42:35+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. Apx. flt. time 40 Mins. https://t.co/umMocVamO1"
3294,2022-02-07 06:02:30+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~36m. https://t.co/vU2XrH4RRJ"
3295,2022-02-07 05:57:36+00:00,CelebJets,"Drake's Jet Took off near Detroit, Michigan, US. Going to Ontario, California, US (ONT, Ontario International Airport) arriving in ~3h58m. https://t.co/x6tFMgxZrD"
3296,2022-02-07 04:45:05+00:00,CelebJets,"Drake's Jet Landed near Detroit, Michigan, US. https://t.co/hPquCMMXYU"
3297,2022-02-07 03:56:51+00:00,CelebJets,"Drake's Jet Took off from Toronto, Ontario, CA. https://t.co/fEtJwsF71K"
3298,2022-02-07 00:55:11+00:00,CelebJets,"Drake's Jet Landed in Toronto, Ontario, CA. Apx. flt. time 19 Mins. https://t.co/9IeoWbPCxR"
3299,2022-02-07 00:35:21+00:00,CelebJets,"Drake's Jet Took off from Hamilton, Ontario, CA. https://t.co/ZeeUbbJ2S7"
3300,2022-02-06 20:55:22+00:00,CelebJets,"Taylor Swift's F900 Landed in Nashville, Tennessee, US. Apx. flt. time 1 Hour : 26 Mins. https://t.co/jMNXS2CiPS"
3301,2022-02-06 19:29:22+00:00,CelebJets,"Taylor Swift's F900 Took off from Tampa, Florida, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~1h23m. https://t.co/AgUCmswSqa"
3302,2022-02-06 18:44:55+00:00,CelebJets,"Taylor Swift's F900 Landed in Tampa, Florida, US. Apx. flt. time 1 Hour : 25 Mins. https://t.co/9wgQcbcG7C"
3303,2022-02-06 18:14:03+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Van Nuys, California, US. Apx. flt. time 45 Mins. https://t.co/FV1JxgK4rC"
3304,2022-02-06 17:28:45+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~39m. https://t.co/R7oh6bKdsq"
3305,2022-02-06 17:19:28+00:00,CelebJets,"Taylor Swift's F900 Took off from Nashville, Tennessee, US. Going to Tampa, Florida, US (TPA, Tampa International Airport) arriving in ~1h21m. https://t.co/UtKB3KriGo"
3306,2022-02-06 16:46:21+00:00,CelebJets,"Taylor Swift's F900 Landed in Nashville, Tennessee, US. Apx. flt. time 1 Hour : 43 Mins. https://t.co/bbMRRYTvVW"
3307,2022-02-06 15:02:38+00:00,CelebJets,"Taylor Swift's F900 Took off from Morristown, New Jersey, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~1h40m. https://t.co/kRG46IhqyF"
3308,2022-02-06 08:11:59+00:00,CelebJets,"A-Rod's Jet Landed near Miami, Florida, US. Apx. flt. time 4 Hours : 32 Mins. https://t.co/89pY7IlRKc"
3309,2022-02-06 05:23:03+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 41 Mins. https://t.co/oZ3uBBXg6N"
3310,2022-02-06 04:41:50+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~39m. https://t.co/FI09NtAJdD"
3311,2022-02-06 03:34:00+00:00,CelebJets,"A-Rod's Jet Took off from Monterey, California, US. https://t.co/A0NfLERyrU"
3312,2022-02-06 02:52:01+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. Apx. flt. time 36 Mins. https://t.co/oT9dZL3Qlk"
3313,2022-02-06 02:15:34+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~38m. https://t.co/LdJLeDATVV"
3314,2022-02-05 23:07:17+00:00,CelebJets,"Mark Whalburg's Jet Landed in Van Nuys, California, US. Apx. flt. time 33 Mins. https://t.co/Ux3efwGLG2"
3315,2022-02-05 22:33:19+00:00,CelebJets,"Mark Whalburg's Jet Took off from Palm Springs, California, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~35m. https://t.co/g6qIEfdLR5"
3316,2022-02-05 03:42:14+00:00,CelebJets,"A-Rod's Jet Landed in Monterey, California, US. Apx. flt. time 21 Mins. https://t.co/wvpqhBe8Aw"
3317,2022-02-05 03:20:20+00:00,CelebJets,"A-Rod's Jet Took off from San Jose, California, US. Going to Monterey, California, US (MRY, Monterey Peninsula Airport) arriving in ~15m. https://t.co/lvNvzUEyKk"
3318,2022-02-04 22:47:32+00:00,CelebJets,"A-Rod's Jet Landed in San Jose, California, US. Apx. flt. time 43 Mins. https://t.co/vLppaMF9ym"
3319,2022-02-04 22:04:21+00:00,CelebJets,"A-Rod's Jet Took off from Van Nuys, California, US. https://t.co/BPVG0yFd0W"
3320,2022-02-04 21:54:18+00:00,CelebJets,"Mark Whalburg's Jet Landed in Palm Springs, California, US. Apx. flt. time 29 Mins. https://t.co/JEIex4NLwK"
3321,2022-02-04 21:24:38+00:00,CelebJets,"Mark Whalburg's Jet Took off from Van Nuys, California, US. Going to Palm Springs, California, US (TRM, Jacqueline Cochran Regional Airport) arriving in ~29m. https://t.co/ltOlTGwHMT"
3322,2022-02-04 19:49:27+00:00,CelebJets,"Taylor Swift's F900 Landed in Morristown, New Jersey, US. Apx. flt. time 1 Hour : 29 Mins. https://t.co/l3JzqJbE6a"
3323,2022-02-04 18:19:56+00:00,CelebJets,"Taylor Swift's F900 Took off from Nashville, Tennessee, US. Going to Morristown, New Jersey, US (MMU, Morristown Municipal Airport) arriving in ~1h34m. https://t.co/srIM5KV1kD"
3324,2022-02-04 18:00:10+00:00,CelebJets,"Taylor Swift's F900 Landed in Nashville, Tennessee, US. Apx. flt. time 2 Hours : 44 Mins. https://t.co/jdusQYq8jG"
3325,2022-02-04 15:15:48+00:00,CelebJets,"Taylor Swift's F900 Took off from Salt Lake City, Utah, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~2h43m. https://t.co/brVWUsjFGo"
3326,2022-02-04 10:24:45+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 38 Mins. https://t.co/cRVQXqAExB"
3327,2022-02-04 09:46:29+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. https://t.co/brAQ6ezHxo"
3328,2022-02-04 01:07:52+00:00,CelebJets,"Taylor Swift's F900 Landed in Salt Lake City, Utah, US. Apx. flt. time 4 Hours : 39 Mins. https://t.co/2zftO6yMyL"
3329,2022-02-03 20:28:33+00:00,CelebJets,"Taylor Swift's F900 Took off from Morristown, New Jersey, US. Going to Salt Lake City, Utah, US (SLC, Salt Lake City International Airport) arriving in ~4h39m. https://t.co/cHdaC25zpC"
3330,2022-02-03 11:58:42+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. Apx. flt. time 5 Hours : 32 Mins. https://t.co/2FomQxOFx6"
3331,2022-02-03 06:26:42+00:00,CelebJets,"Floyd Mayweather's Jet Took off near Miami, Florida, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~5h22m. https://t.co/ho5cQEF9cS"
3332,2022-02-02 18:29:32+00:00,CelebJets,"Taylor Swift's F900 Landed in Morristown, New Jersey, US. Apx. flt. time 2 Hours : 56 Mins. https://t.co/FhWHCBPFSS"
3333,2022-02-02 15:32:35+00:00,CelebJets,"Taylor Swift's F900 Took off near Austin, Texas, US. Going to Morristown, New Jersey, US (MMU, Morristown Municipal Airport) arriving in ~2h52m. https://t.co/kdFmmu23QM"
3334,2022-02-02 14:52:24+00:00,CelebJets,"Taylor Swift's F900 Landed near Austin, Texas, US. https://t.co/ZsBfnEYZ1P"
3335,2022-02-02 12:48:17+00:00,CelebJets,"Taylor Swift's F900 Took off from Nashville, Tennessee, US. https://t.co/X9ukhcRilW"
3336,2022-02-02 05:19:28+00:00,CelebJets,"A-Rod's Jet Landed in Van Nuys, California, US. Apx. flt. time 44 Mins. https://t.co/kAmWIh3Yh2"
3337,2022-02-02 04:34:36+00:00,CelebJets,"A-Rod's Jet Took off from San Jose, California, US. https://t.co/rR5goevbzV"
3338,2022-02-01 19:20:24+00:00,CelebJets,"A-Rod's Jet Landed in San Jose, California, US. Apx. flt. time 5 Hours : 39 Mins. https://t.co/og3JBNQBOi"
3339,2022-02-01 13:40:39+00:00,CelebJets,"A-Rod's Jet Took off near Miami, Florida, US. Going to San Jose, California, US (SJC, Norman Y. Mineta San Jose International Airport) arriving in ~5h29m. https://t.co/OGsunWAPzI"
3340,2022-02-01 12:35:12+00:00,CelebJets,"Floyd Mayweather's Jet Landed near Miami, Florida, US. Apx. flt. time 4 Hours : 1 Min. https://t.co/3T3QYDxaWO"
3341,2022-02-01 08:28:07+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. Going to Miami, Florida, US (OPF, Miami-Opa Locka Executive Airport) arriving in ~4h00m. https://t.co/Ov8OVgjPuz"
3342,2022-02-01 02:01:02+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 2 Hours : 28 Mins. https://t.co/AvryBNxNWV"
3343,2022-01-31 23:32:56+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Fort Worth, Texas, US. https://t.co/PhXWXtAf5W"
3344,2022-01-31 19:38:01+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Fort Worth, Texas, US. Apx. flt. time 36 Mins. https://t.co/TLso5Wd2yy"
3345,2022-01-31 19:01:25+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Austin, Texas, US. https://t.co/9EbXfQIeav"
3346,2022-01-31 18:35:23+00:00,CelebJets,"Harrison Ford's Jet Landed in Phoenix, Arizona, US. Apx. flt. time 59 Mins. https://t.co/eX8vKMfPda"
3347,2022-01-31 17:36:00+00:00,CelebJets,"Harrison Ford's Jet Took off from Hawthorne, California, US. Going to Phoenix, Arizona, US (AZA, Phoenix-Mesa-Gateway Airport) arriving in ~1h19m. https://t.co/GXOb3GowvD"
3348,2022-01-31 17:19:10+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. Apx. flt. time 42 Mins. https://t.co/oThYUWyxoJ"
3349,2022-01-31 16:36:48+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~37m. https://t.co/EeLIAO1How"
3350,2022-01-30 20:44:50+00:00,CelebJets,"Blake Shelton's Jet Landed near Pottsboro, Texas, US. Apx. flt. time 2 Hours : 22 Mins. https://t.co/ZVTNBzUqia"
3351,2022-01-30 18:16:55+00:00,CelebJets,"Blake Shelton's Jet Took off from Van Nuys, California, US. Going to Sherman/Denison, Texas, US (PNX, North Texas Regional Airport/Perrin Field) arriving in ~2h27m. https://t.co/zyy7WGInHS"
3352,2022-01-30 07:07:52+00:00,CelebJets,"Blake Shelton's Jet Landed in Van Nuys, California, US. Apx. flt. time 2 Hours : 51 Mins. https://t.co/3My9Xcg1pD"
3353,2022-01-30 04:16:45+00:00,CelebJets,"Blake Shelton's Jet Took off near Durant, Oklahoma, US. https://t.co/zER6qBeGPg"
3354,2022-01-30 04:09:34+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Austin, Texas, US. Apx. flt. time 2 Hours : 6 Mins. https://t.co/3SW3LtbPKj"
3355,2022-01-30 02:02:37+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Las Vegas, Nevada, US. Going to Austin, Texas, US (AUS, Austin Bergstrom International Airport) arriving in ~2h05m. https://t.co/C9jSAAYwYB"
3356,2022-01-29 22:26:46+00:00,CelebJets,"Mark Whalburg's Jet Landed in Van Nuys, California, US. Apx. flt. time 37 Mins. https://t.co/KtDLc5aAHD"
3357,2022-01-29 21:49:02+00:00,CelebJets,"Mark Whalburg's Jet Took off near Palm Springs, California, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~36m. https://t.co/AHb3z3DivB"
3358,2022-01-29 21:31:10+00:00,CelebJets,"Blake Shelton's Jet Landed near Durant, Oklahoma, US. Apx. flt. time 7 Mins. https://t.co/BxN0edsS7Z"
3359,2022-01-29 21:18:10+00:00,CelebJets,"Blake Shelton's Jet Took off near Sherman, Texas, US. https://t.co/KDUQXQc6nE"
3360,2022-01-29 06:16:49+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 37 Mins. https://t.co/6jrGKmkPYx"
3361,2022-01-29 05:38:59+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~41m. https://t.co/vMFLKoUITm"
3362,2022-01-29 04:08:32+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Van Nuys, California, US. Apx. flt. time 43 Mins. https://t.co/5GOtiGcOlq"
3363,2022-01-29 03:25:28+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Las Vegas, Nevada, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~39m. https://t.co/hgRSFIDdci"
3364,2022-01-28 23:21:10+00:00,CelebJets,"Blake Shelton's Jet Landed near Sherman/Denison, Texas, US. Apx. flt. time 11 Mins. https://t.co/hvMPo5s4Gr"
3365,2022-01-28 23:03:50+00:00,CelebJets,"Blake Shelton's Jet Took off from Ardmore, Oklahoma, US. Going to Sherman/Denison, Texas, US (PNX, North Texas Regional Airport/Perrin Field) arriving in ~6m. https://t.co/k9wx46zgka"
3366,2022-01-28 22:21:26+00:00,CelebJets,"Blake Shelton's Jet Landed in Ardmore, Oklahoma, US. Apx. flt. time 1 Hour : 46 Mins. https://t.co/ejiAb9jLcY"
3367,2022-01-28 22:20:03+00:00,CelebJets,"Mark Whalburg's Jet Landed in Palm Springs, California, US. Apx. flt. time 35 Mins. https://t.co/2IO1AyGrzC"
3368,2022-01-28 21:44:59+00:00,CelebJets,"Mark Whalburg's Jet Took off from Van Nuys, California, US. Going to Palm Springs, California, US (TRM, Jacqueline Cochran Regional Airport) arriving in ~29m. https://t.co/gRyRT2mi1c"
3369,2022-01-28 20:34:55+00:00,CelebJets,"Blake Shelton's Jet Took off near Devils Lake, North Dakota, US. Going to Ardmore, Oklahoma, US (ADM, Ardmore Municipal Airport) arriving in ~1h38m. https://t.co/7WdfSjg4qF"
3370,2022-01-27 00:53:53+00:00,CelebJets,"Kylie Jenner's Jet Landed in Camarillo, California, US. Apx. flt. time 1 Hour : 16 Mins. https://t.co/uVMBdsrna6"
3371,2022-01-26 23:37:47+00:00,CelebJets,"Kylie Jenner's Jet Took off from Tucson, Arizona, US. https://t.co/W03WrgzGiA"
3372,2022-01-26 22:20:01+00:00,CelebJets,"Kylie Jenner's Jet Landed in Tucson, Arizona, US. Apx. flt. time 17 Mins. https://t.co/RlnXneMNp0"
3373,2022-01-26 22:02:03+00:00,CelebJets,"Kylie Jenner's Jet Took off from Tucson, Arizona, US. https://t.co/KADp7QY1in"
3374,2022-01-26 17:08:34+00:00,CelebJets,"Blake Shelton's Jet Landed near Hatton, North Dakota, US. Apx. flt. time 1 Hour : 52 Mins. https://t.co/w0wJN1J6mZ"
3375,2022-01-26 15:10:54+00:00,CelebJets,"Blake Shelton's Jet Took off from Ardmore, Oklahoma, US. Will be returning to ADM, Ardmore Municipal Airport in ~9m. https://t.co/fCepS7K9Wj"
3376,2022-01-26 14:27:19+00:00,CelebJets,"Blake Shelton's Jet Landed in Ardmore, Oklahoma, US. Apx. flt. time 10 Mins. https://t.co/ZaCL4JFtsI"
3377,2022-01-26 14:16:52+00:00,CelebJets,"Blake Shelton's Jet Took off near Pottsboro, Texas, US. Going to Ardmore, Oklahoma, US (ADM, Ardmore Municipal Airport) arriving in ~5m. https://t.co/t2XwmdsWaQ"
3378,2022-01-25 19:18:44+00:00,CelebJets,"Blake Shelton's Jet Landed near Sherman, Texas, US. Apx. flt. time 2 Hours : 17 Mins. https://t.co/E5e6YLkyvy"
3379,2022-01-25 16:55:43+00:00,CelebJets,"Blake Shelton's Jet Took off from Van Nuys, California, US. Going to Sherman/Denison, Texas, US (PNX, North Texas Regional Airport/Perrin Field) arriving in ~2h40m. https://t.co/g8qs4zlDIV"
3380,2022-01-25 06:07:03+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 5 Hours : 17 Mins. https://t.co/wa9fIsKMZL"
3381,2022-01-25 04:38:31+00:00,CelebJets,"Drake's Jet Landed in Hamilton, Ontario, CA. https://t.co/E0ThzwKSsg"
3382,2022-01-25 03:48:28+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 56 Mins. https://t.co/1yYoE7P0gm"
3383,2022-01-25 02:52:03+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Salt Lake City, Utah, US. https://t.co/OVxb2jQQtN"
3384,2022-01-25 00:49:51+00:00,CelebJets,"Floyd Mayweather's Jet Took off near Miami, Florida, US. https://t.co/1N2zOiaW2w"
3385,2022-01-24 07:32:02+00:00,CelebJets,"A-Rod's Jet Landed near Miami, Florida, US. Apx. flt. time 2 Hours : 44 Mins. https://t.co/npebMGK3LA"
3386,2022-01-24 04:42:47+00:00,CelebJets,"A-Rod's Jet Took off from Minneapolis, Minnesota, US. Going to Miami, Florida, US (OPF, Miami-Opa Locka Executive Airport) arriving in ~2h47m. https://t.co/78yvIxV0sE"
3387,2022-01-24 04:21:04+00:00,CelebJets,"Jim Carrey's Jet Landed in Van Nuys, California, US. Apx. flt. time 44 Mins. https://t.co/YB9P1I2EdV"
3388,2022-01-24 03:36:38+00:00,CelebJets,"Jim Carrey's Jet Took off from Las Vegas, Nevada, US. https://t.co/XqQdxKt9uu"
3389,2022-01-23 23:31:31+00:00,CelebJets,"Mark Whalburg's Jet Took off from Oakland, California, US. https://t.co/bd6URUX7dj"
3390,2022-01-23 20:22:23+00:00,CelebJets,"Mark Whalburg's Jet Landed in Oakland, California, US. Apx. flt. time 47 Mins. https://t.co/aeUmOvmGnL"
3391,2022-01-23 19:35:10+00:00,CelebJets,"Mark Whalburg's Jet Took off from Van Nuys, California, US. Going to Oakland, California, US (OAK, Metropolitan Oakland International Airport) arriving in ~49m. https://t.co/9Aful6eQlv"
3392,2022-01-23 18:15:20+00:00,CelebJets,"Harrison Ford's Jet Took off from Hawthorne, California, US. https://t.co/Ii8m1mHBbh"
3393,2022-01-23 18:11:51+00:00,CelebJets,"Harrison Ford's Jet Landed in Hawthorne, California, US. Apx. flt. time 1 Hour : 47 Mins. https://t.co/tFgCzX2fgm"
3394,2022-01-23 16:24:17+00:00,CelebJets,"Harrison Ford's Jet Took off from Jackson, Wyoming, US. https://t.co/UlZYvgBaJ2"
3395,2022-01-23 15:44:12+00:00,CelebJets,"Harrison Ford's Jet Landed in Jackson, Wyoming, US. Apx. flt. time 2 Hours : 2 Mins. https://t.co/eR25ZeTC5H"
3396,2022-01-23 13:42:05+00:00,CelebJets,"Harrison Ford's Jet Took off from Hawthorne, California, US. Going to Jackson, Wyoming, US (JAC, Jackson Hole Airport) arriving in ~1h53m. https://t.co/3IEt0i7Hyv"
3397,2022-01-23 06:52:16+00:00,CelebJets,"A-Rod's Jet Landed in Minneapolis, Minnesota, US. Apx. flt. time 41 Mins. https://t.co/XrW6djlhFh"
3398,2022-01-23 06:11:00+00:00,CelebJets,"A-Rod's Jet Took off near Green Bay, Wisconsin, US. https://t.co/eon0JyIbOV"
3399,2022-01-23 00:08:23+00:00,CelebJets,"A-Rod's Jet Landed near Green Bay, Wisconsin, US. Apx. flt. time 2 Hours : 58 Mins. https://t.co/aE4MwSZvdg"
3400,2022-01-22 21:04:35+00:00,CelebJets,"A-Rod's Jet Took off near Miami, Florida, US. Going to Green Bay, Wisconsin, US (GRB, Austin Straubel International Airport) arriving in ~2h45m. https://t.co/LmLgULn19b"
3401,2022-01-22 17:09:26+00:00,CelebJets,"Puma/Jay-Z's Jet Landed near Savannah, Georgia, US. Apx. flt. time 23 Mins. https://t.co/kff4lkMByN"
3402,2022-01-22 16:40:58+00:00,CelebJets,"Puma/Jay-Z's Jet Took off near Savannah, Georgia, US. Will be returning to SAV, Savannah Hilton Head International Airport in ~31m. https://t.co/W5HtEGjLKK"
3403,2022-01-22 00:33:19+00:00,CelebJets,"Floyd Mayweather's Jet Landed near Miami, Florida, US. Apx. flt. time 2 Hours : 9 Mins. https://t.co/sOJ6PioBUr"
3404,2022-01-21 23:33:37+00:00,CelebJets,"Mark Whalburg's Jet Landed in Van Nuys, California, US. Apx. flt. time 48 Mins. https://t.co/METqrEjMow"
3405,2022-01-21 22:45:26+00:00,CelebJets,"Mark Whalburg's Jet Took off from Oakland, California, US. Going to Van Nuys, California, US (VNY, Van Nuys Airport) arriving in ~50m. https://t.co/wFYJXIoTBs"
3406,2022-01-21 22:18:40+00:00,CelebJets,"Floyd Mayweather's Jet Took off near Arlington, Texas, US. Going to Miami, Florida, US (OPF, Miami-Opa Locka Executive Airport) arriving in ~2h06m. https://t.co/ifAho7ECA0"
3407,2022-01-21 21:59:16+00:00,CelebJets,"Mark Whalburg's Jet Landed in Oakland, California, US. Apx. flt. time 56 Mins. https://t.co/vuuNEk3Gs5"
3408,2022-01-21 21:02:48+00:00,CelebJets,"Mark Whalburg's Jet Took off from Van Nuys, California, US. Going to Oakland, California, US (OAK, Metropolitan Oakland International Airport) arriving in ~51m. https://t.co/8ttIBnCPnC"
3409,2022-01-21 20:51:47+00:00,CelebJets,"Jim Carrey's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 37 Mins. https://t.co/3PBvvBk6RA"
3410,2022-01-21 20:14:40+00:00,CelebJets,"Jim Carrey's Jet Took off from Van Nuys, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~35m. https://t.co/cy6jba9ucM"
3411,2022-01-21 03:06:05+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Salt Lake City, Utah, US. Apx. flt. time 1 Hour : 5 Mins. https://t.co/qUwipDL3mv"
3412,2022-01-21 02:00:28+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Las Vegas, Nevada, US. Going to Salt Lake City, Utah, US (SLC, Salt Lake City International Airport) arriving in ~52m. https://t.co/z8uXiM93tH"
3413,2022-01-20 16:38:43+00:00,CelebJets,"Floyd Mayweather's Jet Landed near Arlington, Texas, US. Apx. flt. time 28 Mins. https://t.co/7ioHKgji3K"
3414,2022-01-20 16:04:59+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Arlington, Texas, US. https://t.co/KjSOGZMKQz"
3415,2022-01-20 04:41:49+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Arlington, Texas, US. Apx. flt. time 23 Mins. https://t.co/sOu8sxAzJv"
3416,2022-01-20 04:18:06+00:00,CelebJets,"Floyd Mayweather's Jet Took off near Arlington, Texas, US. Going to Burbank, California, US (BUR, Bob Hope Airport) arriving in ~2h48m. https://t.co/KWl3OPutDQ"
3417,2022-01-19 04:00:35+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 54 Mins. https://t.co/xoB3Dd93xK"
3418,2022-01-19 03:05:59+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Salt Lake City, Utah, US. https://t.co/ot11evtagl"
3419,2022-01-19 03:01:29+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Salt Lake City, Utah, US. Apx. flt. time 2 Mins. https://t.co/nIDbTv3kWG"
3420,2022-01-19 02:59:07+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Salt Lake City, Utah, US. https://t.co/kUUoWORKmw"
3421,2022-01-19 02:00:47+00:00,CelebJets,"Mark Whalburg's Jet Landed in Van Nuys, California, US. Apx. flt. time 33 Mins. https://t.co/pL9PMEDwyw"
